state,district,date,sex,age,ethnicity,population
Kedah,Pendang,2022,both,overall,chinese,2800
Kedah,Pendang,2022,both,overall,indian,400
Kedah,Pendang,2022,both,overall,other_citizen,5700
Kedah,Pendang,2022,both,overall,other_noncitizen,1800
Kedah,Pendang,2022,both,0-4,overall,9200
Kedah,Pendang,2022,both,0-4,bumi_malay,8300
Kedah,Pendang,2022,both,0-4,bumi_other,0
Kedah,Pendang,2022,both,0-4,chinese,200
Kedah,Pendang,2022,both,0-4,indian,0
Kedah,Pendang,2022,both,0-4,other_citizen,500
Kedah,Pendang,2022,both,0-4,other_noncitizen,300
Kedah,Pendang,2022,both,5-9,overall,9300
Kedah,Pendang,2022,both,5-9,bumi_malay,8300
Kedah,Pendang,2022,both,5-9,bumi_other,0
Kedah,Pendang,2022,both,5-9,chinese,200
Kedah,Pendang,2022,both,5-9,indian,0
Kedah,Pendang,2022,both,5-9,other_citizen,600
Kedah,Pendang,2022,both,5-9,other_noncitizen,100
Kedah,Pendang,2022,both,10-14,overall,8700
Kedah,Pendang,2022,both,10-14,bumi_malay,7800
Kedah,Pendang,2022,both,10-14,bumi_other,0
Kedah,Pendang,2022,both,10-14,chinese,300
Kedah,Pendang,2022,both,10-14,indian,0
Kedah,Pendang,2022,both,10-14,other_citizen,500
Kedah,Pendang,2022,both,10-14,other_noncitizen,100
Kedah,Pendang,2022,both,15-19,overall,8300
Kedah,Pendang,2022,both,15-19,bumi_malay,7500
Kedah,Pendang,2022,both,15-19,bumi_other,0
Kedah,Pendang,2022,both,15-19,chinese,200
Kedah,Pendang,2022,both,15-19,indian,0
Kedah,Pendang,2022,both,15-19,other_citizen,400
Kedah,Pendang,2022,both,15-19,other_noncitizen,100
Kedah,Pendang,2022,both,20-24,overall,9800
Kedah,Pendang,2022,both,20-24,bumi_malay,8700
Kedah,Pendang,2022,both,20-24,bumi_other,0
Kedah,Pendang,2022,both,20-24,chinese,200
Kedah,Pendang,2022,both,20-24,indian,0
Kedah,Pendang,2022,both,20-24,other_citizen,600
Kedah,Pendang,2022,both,20-24,other_noncitizen,300
Kedah,Pendang,2022,both,25-29,overall,9400
Kedah,Pendang,2022,both,25-29,bumi_malay,8400
Kedah,Pendang,2022,both,25-29,bumi_other,0
Kedah,Pendang,2022,both,25-29,chinese,200
Kedah,Pendang,2022,both,25-29,indian,0
Kedah,Pendang,2022,both,25-29,other_citizen,400
Kedah,Pendang,2022,both,25-29,other_noncitizen,300
Kedah,Pendang,2022,both,30-34,overall,7400
Kedah,Pendang,2022,both,30-34,bumi_malay,6500
Kedah,Pendang,2022,both,30-34,bumi_other,0
Kedah,Pendang,2022,both,30-34,chinese,200
Kedah,Pendang,2022,both,30-34,indian,0
Kedah,Pendang,2022,both,30-34,other_citizen,400
Kedah,Pendang,2022,both,30-34,other_noncitizen,200
Kedah,Pendang,2022,both,35-39,overall,6300
Kedah,Pendang,2022,both,35-39,bumi_malay,5500
Kedah,Pendang,2022,both,35-39,bumi_other,0
Kedah,Pendang,2022,both,35-39,chinese,200
Kedah,Pendang,2022,both,35-39,indian,0
Kedah,Pendang,2022,both,35-39,other_citizen,500
Kedah,Pendang,2022,both,35-39,other_noncitizen,100
Kedah,Pendang,2022,both,40-44,overall,5400
Kedah,Pendang,2022,both,40-44,bumi_malay,4800
Kedah,Pendang,2022,both,40-44,bumi_other,0
Kedah,Pendang,2022,both,40-44,chinese,200
Kedah,Pendang,2022,both,40-44,indian,0
Kedah,Pendang,2022,both,40-44,other_citizen,300
Kedah,Pendang,2022,both,40-44,other_noncitizen,100
Kedah,Pendang,2022,both,45-49,overall,5100
Kedah,Pendang,2022,both,45-49,bumi_malay,4600
Kedah,Pendang,2022,both,45-49,bumi_other,0
Kedah,Pendang,2022,both,45-49,chinese,200
Kedah,Pendang,2022,both,45-49,indian,0
Kedah,Pendang,2022,both,45-49,other_citizen,300
Kedah,Pendang,2022,both,45-49,other_noncitizen,0
Kedah,Pendang,2022,both,50-54,overall,4900
Kedah,Pendang,2022,both,50-54,bumi_malay,4400
Kedah,Pendang,2022,both,50-54,bumi_other,0
Kedah,Pendang,2022,both,50-54,chinese,200
Kedah,Pendang,2022,both,50-54,indian,0
Kedah,Pendang,2022,both,50-54,other_citizen,300
Kedah,Pendang,2022,both,50-54,other_noncitizen,0
Kedah,Pendang,2022,both,55-59,overall,4600
Kedah,Pendang,2022,both,55-59,bumi_malay,4100
Kedah,Pendang,2022,both,55-59,bumi_other,0
Kedah,Pendang,2022,both,55-59,chinese,200
Kedah,Pendang,2022,both,55-59,indian,0
Kedah,Pendang,2022,both,55-59,other_citizen,300
Kedah,Pendang,2022,both,55-59,other_noncitizen,0
Kedah,Pendang,2022,both,60-64,overall,4000
Kedah,Pendang,2022,both,60-64,bumi_malay,3600
Kedah,Pendang,2022,both,60-64,bumi_other,0
Kedah,Pendang,2022,both,60-64,chinese,200
Kedah,Pendang,2022,both,60-64,indian,0
Kedah,Pendang,2022,both,60-64,other_citizen,200
Kedah,Pendang,2022,both,60-64,other_noncitizen,0
Kedah,Pendang,2022,both,65-69,overall,3100
Kedah,Pendang,2022,both,65-69,bumi_malay,2800
Kedah,Pendang,2022,both,65-69,bumi_other,0
Kedah,Pendang,2022,both,65-69,chinese,100
Kedah,Pendang,2022,both,65-69,indian,0
Kedah,Pendang,2022,both,65-69,other_citizen,200
Kedah,Pendang,2022,both,65-69,other_noncitizen,0
Kedah,Pendang,2022,both,70-74,overall,2200
Kedah,Pendang,2022,both,70-74,bumi_malay,1900
Kedah,Pendang,2022,both,70-74,bumi_other,0
Kedah,Pendang,2022,both,70-74,chinese,100
Kedah,Pendang,2022,both,70-74,indian,0
Kedah,Pendang,2022,both,70-74,other_citizen,100
Kedah,Pendang,2022,both,70-74,other_noncitizen,100
Kedah,Pendang,2022,both,75-79,overall,1200
Kedah,Pendang,2022,both,75-79,bumi_malay,1100
Kedah,Pendang,2022,both,75-79,bumi_other,0
Kedah,Pendang,2022,both,75-79,chinese,0
Kedah,Pendang,2022,both,75-79,indian,0
Kedah,Pendang,2022,both,75-79,other_citizen,100
Kedah,Pendang,2022,both,75-79,other_noncitizen,0
Kedah,Pendang,2022,both,80-84,overall,700
Kedah,Pendang,2022,both,80-84,bumi_malay,600
Kedah,Pendang,2022,both,80-84,bumi_other,0
Kedah,Pendang,2022,both,80-84,chinese,0
Kedah,Pendang,2022,both,80-84,indian,0
Kedah,Pendang,2022,both,80-84,other_citizen,0
Kedah,Pendang,2022,both,80-84,other_noncitizen,0
Kedah,Pendang,2022,both,85+,overall,400
Kedah,Pendang,2022,both,85+,bumi_malay,300
Kedah,Pendang,2022,both,85+,bumi_other,0
Kedah,Pendang,2022,both,85+,chinese,0
Kedah,Pendang,2022,both,85+,indian,0
Kedah,Pendang,2022,both,85+,other_citizen,0
Kedah,Pendang,2022,both,85+,other_noncitizen,0
Kedah,Pendang,2022,female,overall,overall,47000
Kedah,Pendang,2022,female,overall,bumi_malay,42300
Kedah,Pendang,2022,female,overall,bumi_other,0
Kedah,Pendang,2022,female,overall,chinese,1300
Kedah,Pendang,2022,female,overall,indian,200
Kedah,Pendang,2022,female,overall,other_citizen,2600
Kedah,Pendang,2022,female,overall,other_noncitizen,600
Kedah,Pendang,2022,female,0-4,overall,4000
Kedah,Pendang,2022,female,0-4,bumi_malay,3600
Kedah,Pendang,2022,female,0-4,bumi_other,0
Kedah,Pendang,2022,female,0-4,chinese,100
Kedah,Pendang,2022,female,0-4,indian,0
Kedah,Pendang,2022,female,0-4,other_citizen,200
Kedah,Pendang,2022,female,0-4,other_noncitizen,100
Kedah,Pendang,2022,female,5-9,overall,3800
Kedah,Pendang,2022,female,5-9,bumi_malay,3400
Kedah,Pendang,2022,female,5-9,bumi_other,0
Kedah,Pendang,2022,female,5-9,chinese,100
Kedah,Pendang,2022,female,5-9,indian,0
Kedah,Pendang,2022,female,5-9,other_citizen,200
Kedah,Pendang,2022,female,5-9,other_noncitizen,0
Kedah,Pendang,2022,female,10-14,overall,3500
Kedah,Pendang,2022,female,10-14,bumi_malay,3200
Kedah,Pendang,2022,female,10-14,bumi_other,0
Kedah,Pendang,2022,female,10-14,chinese,100
Kedah,Pendang,2022,female,10-14,indian,0
